Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
18,2,0,0,0,New Chain
21,2,2,0,0,New Chain
28,2,2,0,0,Weird Behaviour
34,2,0,0,0,Chain Dissolved
35,2,0,0,0,Weird Behaviour
49,2,2,0,0,New Chain
51,0,2,0,0,Chain Dissolved
53,0,0,0,0,Chain Dissolved
78,2,0,0,0,New Chain
137,2,2,0,0,New Chain
140,0,2,0,0,Leader Loss
177,2,2,0,0,New Chain
180,2,2,0,0,0
