Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
16,2,0,0,0,New Chain
40,2,2,0,0,New Chain
65,2,3,0,0,New Follower
141,2,4,0,0,New Follower
160,2,5,0,0,New Follower
180,2,5,0,0,0
