Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
39,2,0,0,0,New Chain
62,2,2,0,0,New Chain
124,4,0,0,0,Chain Merge
132,5,0,0,0,New Follower
146,6,0,0,0,New Follower
155,4,2,0,0,Chain Split
163,3,2,0,0,Lost Follower
165,3,2,0,0,Weird Behaviour
180,3,2,0,0,0
