Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
25,2,0,0,0,New Chain
48,2,2,0,0,New Chain
97,0,2,0,0,Leader Loss
180,0,2,0,0,0
