Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
29,2,0,0,0,New Chain
33,2,2,0,0,New Chain
46,2,2,0,0,Weird Behaviour
49,0,2,0,0,Chain Dissolved
75,0,0,0,0,Chain Dissolved
106,2,0,0,0,New Chain
140,3,0,0,0,New Follower
180,3,0,0,0,0
