Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
9,2,0,0,0,New Chain
9,2,2,0,0,New Chain
12,2,3,0,0,New Follower
32,0,3,0,0,Chain Dissolved
34,0,4,0,0,New Follower
41,2,4,0,0,New Chain
59,2,4,0,0,Random Steal c1
65,0,4,0,0,Chain Dissolved
78,0,4,0,0,Weird Behaviour
85,0,3,0,0,Lost Follower
87,0,2,0,0,Lost Follower
88,0,0,0,0,Chain Dissolved
106,2,0,0,0,New Chain
122,2,0,0,0,Random Steal c1
130,0,0,0,0,Chain Dissolved
132,2,0,0,0,New Chain
145,0,0,0,0,Leader Loss
180,0,0,0,0,0
