Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
12,2,0,0,0,New Chain
21,2,2,0,0,New Chain
41,2,2,0,0,Weird Behaviour
43,0,2,0,0,Chain Dissolved
53,0,0,0,0,Chain Dissolved
99,2,0,0,0,New Chain
104,2,2,0,0,New Chain
136,2,2,0,0,Weird Behaviour
137,0,2,0,0,Chain Dissolved
156,0,0,0,0,Chain Dissolved
161,2,0,0,0,New Chain
164,2,2,0,0,New Chain
167,2,2,2,0,New Chain
180,2,2,2,0,0
