Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
21,0,0,0,0,Weird Behaviour
38,2,0,0,0,New Chain
45,0,0,0,0,Chain Dissolved
59,2,0,0,0,New Chain
63,3,0,0,0,New Follower
90,3,2,0,0,New Chain
103,2,2,0,0,Leader Loss
107,3,2,0,0,New Follower
124,2,2,0,0,Leader Loss
137,0,2,0,0,Chain Dissolved
37,2,2,0,0,New Chain
40,3,2,0,0,New Follower
180,3,2,0,0,0
