Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
8,2,0,0,0,New Chain
29,2,2,0,0,New Chain
134,0,2,0,0,Chain Dissolved
138,0,3,0,0,New Follower
144,0,3,0,0,Random Steal c2
151,0,2,0,0,Lost Follower
152,0,0,0,0,Chain Dissolved
170,2,0,0,0,New Chain
180,2,0,0,0,0
