Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
1,2,0,0,0,New Chain
31,3,0,0,0,New Follower
40,3,2,0,0,New Chain
45,2,2,0,0,Leader Loss
52,2,0,0,0,Chain Dissolved
60,0,0,0,0,Chain Dissolved
74,2,0,0,0,New Chain
88,2,2,0,0,New Chain
112,2,0,0,0,Leader Loss
114,2,2,0,0,New Chain
180,2,2,0,0,0
