Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
12,2,0,0,0,New Chain
37,3,0,0,0,New Follower
74,3,0,0,0,Random Steal c1
81,2,0,0,0,Leader Loss
86,2,0,0,0,Weird Behaviour
88,0,0,0,0,Chain Dissolved
109,2,0,0,0,New Chain
122,2,2,0,0,New Chain
180,2,2,0,0,0
