Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
73,2,0,0,0,New Chain
146,3,0,0,0,New Follower
149,2,0,0,0,Leader Loss
180,2,0,0,0,0
