Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
29,2,0,0,0,New Chain
51,3,0,0,0,New Follower
101,4,0,0,0,New Follower
109,2,2,0,0,Chain Split
114,0,2,0,0,Leader Loss
135,0,3,0,0,New Follower
180,0,3,0,0,0
