Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
96,2,0,0,0,New Chain
162,3,0,0,0,New Follower
167,2,0,0,0,Leader Loss
179,3,0,0,0,New Follower
180,3,0,0,0,0
