Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
5,2,0,0,0,New Chain
38,2,0,0,0,Random Steal c1
43,0,0,0,0,Chain Dissolved
50,2,0,0,0,New Chain
64,2,2,0,0,New Chain
73,0,2,0,0,Chain Dissolved
95,0,2,0,0,Random Steal c2
100,0,0,0,0,Chain Dissolved
114,2,0,0,0,New Chain
157,2,2,0,0,New Chain
168,2,2,2,0,New Chain
180,2,2,2,0,0
