Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
27,2,0,0,0,New Chain
97,2,0,0,0,Weird Behaviour
106,3,0,0,0,New Follower
108,2,0,0,0,Lost Follower
143,2,2,0,0,New Chain
150,2,3,0,0,New Follower
170,2,4,0,0,New Follower
180,2,4,0,0,0
