Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
49,2,0,0,0,New Chain
60,2,0,0,0,Random Steal c1
64,0,0,0,0,Chain Dissolved
67,2,0,0,0,New Chain
141,2,2,0,0,New Chain
151,2,0,0,0,Chain Dissolved
165,2,2,0,0,New Chain
170,3,2,0,0,New Follower
180,3,2,0,0,0
