Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
29,2,0,0,0,New Chain
46,3,0,0,0,New Follower
55,3,2,0,0,New Chain
133,4,2,0,0,New Follower
180,4,2,0,0,0
