Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
55,0,0,0,0,Weird Behaviour
78,2,0,0,0,New Chain
92,3,0,0,0,New Follower
113,3,0,0,0,Random Steal c1
119,2,0,0,0,Leader Loss
124,2,2,0,0,New Chain
155,0,2,0,0,Leader Loss
156,0,0,0,0,Leader Loss
157,0,0,0,0,Weird Behaviour
176,0,2,0,0,New Chain
180,0,2,0,0,0
