Timestamp,Chain1,Chain2,Chain3,Chain4,Event
0,0,0,0,0,0
24,2,0,0,0,New Chain
71,2,2,0,0,New Chain
92,3,2,0,0,New Follower
118,3,3,0,0,New Follower
180,3,3,0,0,0
